dataset,domain,method,seed,role,status,mAP50,eval_dir,eval_json,checkpoint_verified,missing,searched,native_sidecar_present
RSAR,smart_suppression,F,42,ema,metadata_collected,0.13210909068584442,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1/eval_20260907_163430.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1/eval_20260907_163430.json""]}]",True
RSAR,smart_suppression,F,43,ema,metadata_collected,0.11718787997961044,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1/eval_20260908_034613.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1/eval_20260908_034613.json""]}]",True
RSAR,smart_suppression,F,44,ema,metadata_collected,0.14982987940311432,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1/eval_20260908_090156.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_smart_suppression_ids_v1/eval_20260908_090156.json""]}]",True
RSAR,am_noise_vertical,A,42,source,metadata_collected,0.19074364006519318,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1/eval_20260907_163933.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/A/eval_full_am_noise_vertical_ids_v1/eval_20260907_163933.json""]}]",True
RSAR,am_noise_vertical,B,42,ema,metadata_collected,0.23654824495315552,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1/eval_20260907_164426.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1/eval_20260907_164426.json""]}]",True
RSAR,am_noise_vertical,B,43,ema,metadata_collected,0.23463231325149536,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1/eval_20260907_082626.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1/eval_20260907_082626.json""]}]",True
RSAR,am_noise_vertical,B,44,ema,metadata_collected,0.23234359920024872,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1/eval_20260907_195725.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/B/eval_full_am_noise_vertical_ids_v1/eval_20260907_195725.json""]}]",True
RSAR,am_noise_vertical,C,42,ema,metadata_collected,0.2399219125509262,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1/eval_20260907_175705.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1/eval_20260907_175705.json""]}]",True
RSAR,am_noise_vertical,C,43,ema,metadata_collected,0.22641974687576294,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1/eval_20260907_082334.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1/eval_20260907_082334.json""]}]",True
RSAR,am_noise_vertical,C,44,ema,metadata_collected,0.22646327316761017,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1/eval_20260907_203341.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/eval_full_am_noise_vertical_ids_v1/eval_20260907_203341.json""]}]",True
RSAR,am_noise_vertical,D,42,ema,metadata_collected,0.17605535686016083,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/D/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/D/eval_full_am_noise_vertical_ids_v1/eval_20260907_180159.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/D/eval_full_am_noise_vertical_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/D/eval_full_am_noise_vertical_ids_v1/eval_20260907_180159.json""]}]",True
RSAR,am_noise_vertical,D,43,ema,metadata_collected,0.17416292428970337,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/D/eval_full_am_noise_vertical_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/D/eval_full_am_noise_vertical_ids_v1/eval_20260907_082334.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/D/eval_full_am_noise_vertical_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/D/eval_full_am_noise_vertical_ids_v1/eval_20260907_082334.json""]}]",True
