dataset,domain,method,seed,role,class_name,native_AP50,AP50,AP50_percent,status,precision,evidence
DIOR,clean,IRG,42,ema,golffield,0.277,0.277,27.700000000000003,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,groundtrackfield,0.251,0.251,25.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,harbor,0.148,0.148,14.799999999999999,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,overpass,0.178,0.178,17.8,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,ship,0.703,0.703,70.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,stadium,0.27,0.27,27.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,storagetank,0.488,0.488,48.8,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,tenniscourt,0.618,0.618,61.8,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,trainstation,0.084,0.084,8.4,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,vehicle,0.304,0.304,30.4,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,ema,windmill,0.194,0.194,19.400000000000002,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,airplane,0.395,0.395,39.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,airport,0.013,0.013,1.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,baseballfield,0.515,0.515,51.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,basketballcourt,0.323,0.323,32.300000000000004,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,bridge,0.106,0.106,10.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,chimney,0.355,0.355,35.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,expressway-service-area,0.257,0.257,25.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,expressway-toll-station,0.152,0.152,15.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,dam,0.036,0.036,3.5999999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,golffield,0.253,0.253,25.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,groundtrackfield,0.227,0.227,22.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,harbor,0.128,0.128,12.8,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,overpass,0.158,0.158,15.8,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,ship,0.672,0.672,67.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,stadium,0.264,0.264,26.400000000000002,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,storagetank,0.47,0.47,47.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,tenniscourt,0.591,0.591,59.099999999999994,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,trainstation,0.073,0.073,7.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,vehicle,0.285,0.285,28.499999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,42,student,windmill,0.146,0.146,14.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,airplane,0.489,0.489,48.9,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,airport,0.009,0.009,0.8999999999999999,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,baseballfield,0.533,0.533,53.300000000000004,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,basketballcourt,0.379,0.379,37.9,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,bridge,0.114,0.114,11.4,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,chimney,0.421,0.421,42.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,expressway-service-area,0.282,0.282,28.199999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,expressway-toll-station,0.199,0.199,19.900000000000002,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,dam,0.017,0.017,1.7000000000000002,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,golffield,0.281,0.281,28.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,groundtrackfield,0.25,0.25,25.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,harbor,0.124,0.124,12.4,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,overpass,0.181,0.181,18.099999999999998,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,ship,0.703,0.703,70.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,stadium,0.273,0.273,27.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,storagetank,0.486,0.486,48.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,tenniscourt,0.62,0.62,62.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,trainstation,0.09,0.09,9.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,vehicle,0.304,0.304,30.4,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,windmill,0.195,0.195,19.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,airplane,0.467,0.467,46.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,airport,0.025,0.025,2.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,baseballfield,0.515,0.515,51.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,basketballcourt,0.361,0.361,36.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,bridge,0.106,0.106,10.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,chimney,0.394,0.394,39.4,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,expressway-service-area,0.267,0.267,26.700000000000003,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,expressway-toll-station,0.166,0.166,16.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,dam,0.052,0.052,5.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,golffield,0.261,0.261,26.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,groundtrackfield,0.233,0.233,23.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,harbor,0.123,0.123,12.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,overpass,0.162,0.162,16.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,ship,0.672,0.672,67.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,stadium,0.259,0.259,25.900000000000002,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
DIOR,clean,IRG,43,student,storagetank,0.397,0.397,39.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_student_ids_v1/class_ap.txt
